tractid,nta_name,totpop00,pop24_00,NHW00,A20_34y00,colleg00,mdfami00,mdrent00,field_10,totpop19,pop24_16,NHW16,A20_34y16,College16,mdfami19,mdrent19,field_18,NHW00_19,A20_34y00_,College00_,mdfami00_1,mdrent00_1,field_24,scores_raw,score_0.02,score_0.5,score_0.97,pr_uz0217,pr_bf_1ft,pr_bf_025m,pr_bf_05mi
"36047078400",East Flatbush-Farragut,"2740","1785",122.000000000000000,"549",327.000000000000000,"56324","752",,"2386",,,,,"76417","1648",,0.336622099000000,-0.310481451000000,1.086021671000000,0.356739578000000,1.191489362000000,"0",0.143367500000000,0.846304400000000,0.051605700000000,-0.729263830000000,"0","0","1","1"
"36047078600",Flatbush,"4466","2902",264.000000000000000,"1089",610.000000000000000,"34375","714",,"4753",,,,,"56781","1311",,0.815169367000000,-0.536331894000000,0.387860644000000,0.651810909000000,0.836134454000000,,-0.541392390000000,0.403467000000000,-0.366777140000000,-1.118864390000000,"0","0","1","1"
"36047078800",Flatbush,"3775","2077",75.000000000000000,"894",165.000000000000000,"26985","630",,"3528",,,,,"46833","1317",,1.111489040000000,-0.451451032000000,2.508340205000000,0.735519733000000,1.090476190000000,,0.956471100000000,1.552023900000000,0.811700100000000,0.068385400000000,"1","1","1","1"
"36047079000",Erasmus,"5908","3513",13.000000000000000,"1317",447.000000000000000,"35464","669",,"5096",,,,,"61201","1420",,16.300929839999998,-0.517916147000000,1.212343585000000,0.725721859000000,1.122571001000000,"0",1.099191300000000,1.887194800000000,1.137076500000000,0.387976000000000,"0","0","1","1"
"36047079200",Erasmus,"3843","2362",90.000000000000000,"923",252.000000000000000,"28243","692",,"3488",,,,,"62011","1501",,3.957998853000000,-0.310348683000000,1.990538991000000,1.195623694000000,1.169075145000000,"0",1.626328500000000,2.164843200000000,1.450497700000000,0.726059000000000,"1","0","0","1"
"36047079400",Erasmus,"1904","1048",34.000000000000000,"470",59.000000000000000,"32500","708",,"1716",,,,,"43250","1232",,5.167832168000000,-0.519218370000000,3.833155545000000,0.330769231000000,0.740112994000000,,1.150689200000000,1.996688900000000,1.285582600000000,0.577723600000000,"0","1","1","0"
"36047079601",Prospect Lefferts Gardens-Wingate,"4671","2849",75.000000000000000,"1128",225.000000000000000,"30655","684",,"4536",,,,,"62775","1435",,14.158095240000000,-0.252755341000000,4.446296296000000,1.047789920000000,1.097953216000000,"0",2.740083600000000,3.323840100000000,2.576221500000000,1.791951500000000,"0","0","0","1"
"36047079602",Prospect Lefferts Gardens-Wingate,"5713","3484",92.000000000000000,"1388",276.000000000000000,"30655","684",,"4797",,,,,"65714","1368",,9.602067869000001,-0.319759768000000,4.928873118000000,1.143663350000000,1.000000000000000,,2.621414500000000,3.154398300000000,2.403310200000000,1.643658300000000,"1","0","1","0"
"36047079801",Prospect Lefferts Gardens-Wingate,"4994","3121",172.000000000000000,"1139",519.000000000000000,"31250","685",,"2869",,,,,"76838","1534",,9.312494427000001,-0.182451999000000,3.319828396000000,1.458816000000000,1.239416058000000,"0",2.674694900000000,3.210553600000000,2.468124000000000,1.666818300000000,"0","0","0","0"
"36047079802",Prospect Lefferts Gardens-Wingate,"4097","2561",142.000000000000000,"941",427.000000000000000,"31250","685",,"5441",,,,,"70769","1641",,7.998719943000000,0.008397492000000,2.535686416000000,1.264608000000000,1.395620438000000,"0",2.555110400000000,3.236479600000000,2.468557700000000,1.686467300000000,"0","0","0","0"
"36047080000",Prospect Lefferts Gardens-Wingate,"3927","2536",240.000000000000000,"862",510.000000000000000,"48606","667",,"3689",,,,,"83750","1618",,3.324596774000000,-0.347641040000000,1.669639469000000,0.723038308000000,1.425787106000000,"0",1.201535800000000,2.056111000000000,1.301990900000000,0.539284400000000,"0","0","0","0"
"36047080200",Prospect Lefferts Gardens-Wingate,"4817","3061",97.000000000000000,"1139",502.000000000000000,"36065","696",,"4578",,,,,"62050","1335",,7.439344602000000,-0.261510273000000,1.800293801000000,0.720504644000000,0.918103448000000,"0",1.428048400000000,2.273004500000000,1.515355700000000,0.752486400000000,"0","0","0","0"
"36047080400",Prospect Lefferts Gardens-Wingate,"3409","2157",68.000000000000000,"882",249.000000000000000,"36163","704",,"3191",,,,,"53512","1532",,6.415377809000000,-0.425967378000000,2.003301202000000,0.479744490000000,1.176136364000000,"0",1.150604400000000,1.821522900000000,1.098976000000000,0.384835700000000,"0","0","0","0"
"36047080600",Prospect Lefferts Gardens-Wingate,"2741","1633",45.000000000000000,"520",181.000000000000000,"36667","654",,"3355",,,,,"56339","1330",,20.332505380000001,-0.050864382000000,2.678709932000000,0.536504214000000,1.033639144000000,"0",2.279323300000000,2.623745000000000,1.858044800000000,1.042418200000000,"0","0","0","0"
"36047081000",Prospect Lefferts Gardens-Wingate,"2380","1559",34.000000000000000,"604",205.000000000000000,"44076","638",,"2322",,,,,"57500","1372",,11.751937979999999,-0.407519351000000,1.199953782000000,0.304564843000000,1.150470219000000,"0",0.863931400000000,1.735311400000000,0.897947100000000,0.070629600000000,"0","0","0","0"
"36047081400",East Flatbush-Farragut,"3144","1900",65.000000000000000,"693",347.000000000000000,"46250","751",,"2770",,,,,"43962","1429",,0.012785337000000,-0.478383630000000,0.184082231000000,-0.049470270000000,0.902796272000000,"0",-1.446724610000000,-0.365383500000000,-1.216643010000000,-2.017801490000000,"0","0","0","0"
"36047081600",East Flatbush-Farragut,"3011","1889",37.000000000000000,"603",364.000000000000000,"45268","660",,"2653",,,,,"42938","1411",,4.214596428000000,-0.401332951000000,0.250306516000000,-0.051471238000000,1.137878788000000,"0",-0.515851340000000,0.482954300000000,-0.321290080000000,-1.078393110000000,"0","0","0","0"
"36047081800",Erasmus,"5253","3183",225.000000000000000,"1583",592.000000000000000,"33929","702",,"4528",,,,,"74375","1364",,1.830680212000000,-0.318355892000000,1.394696513000000,1.192077574000000,0.943019943000000,"0",1.034826400000000,1.659252900000000,0.884273700000000,0.083016300000000,"0","0","0","0"
"36047082000",Prospect Lefferts Gardens-Wingate,"5392","3280",48.000000000000000,"1131",347.000000000000000,"32139","709",,"5175",,,,,"46992","1406",,3.515040258000000,-0.153790626000000,0.897698144000000,0.462148791000000,0.983074753000000,"0",0.699209200000000,1.620106500000000,0.847551400000000,0.097122300000000,"0","0","0","1"
"36047082200",Prospect Lefferts Gardens-Wingate,"7463","4661",123.000000000000000,"1561",337.000000000000000,"31038","655",,"7170",,,,,"51197","1353",,6.912264290000000,-0.102562281000000,3.858398206000000,0.649494168000000,1.065648855000000,"0",2.268710300000000,2.785685900000000,2.027588600000000,1.264203400000000,"0","0","1","1"
"36047082400",Erasmus,"4448","2691",81.000000000000000,"1079",386.000000000000000,"35250","680",,"4910",,,,,"59470","1437",,0.543395942000000,-0.435172871000000,0.748446123000000,0.687092199000000,1.113235294000000,"0",0.013231200000000,1.171857000000000,0.394303400000000,-0.337422450000000,"0","0","0","1"
"36047082600",Erasmus,"6051","3855",53.000000000000000,"1392",564.000000000000000,"38415","662",,"4911",,,,,"55000","1312",,9.624232085999999,-0.274238778000000,1.468633160000000,0.431732396000000,0.981873112000000,"0",1.165551400000000,1.759994500000000,1.037954900000000,0.301688000000000,"0","0","0","1"
"36047082800",Erasmus,"3985","2487",71.000000000000000,"863",257.000000000000000,"27240","723",,"3706",,,,,"55850","1420",,2.786208889000000,-0.259719136000000,1.497837139000000,1.050293686000000,0.964038728000000,"0",1.210141500000000,1.963884600000000,1.203809300000000,0.432441100000000,"0","0","1","1"
"36047083000",East Flatbush-Farragut,"6563","3756",1.000000000000000,"1521",438.000000000000000,"30222","644",,"6306",,,,,"52083","1422",,173.846812599999993,-0.536345899000000,1.818116978000000,0.723347230000000,1.208074534000000,"0",2.275911700000000,2.366678700000000,1.606709500000000,0.758298300000000,"0","0","1","1"
"36047083200",East Flatbush-Farragut,"2493","1615",91.000000000000000,"552",324.000000000000000,"55458","744",,"2127",,,,,"65406","1399",,-0.974240146000000,-0.397523558000000,0.573616988000000,0.179378990000000,0.880376344000000,"0",-2.024537210000000,-0.785132490000000,-1.636915650000000,-2.421872370000000,"0","0","0","0"
"36047083400",East Flatbush-Farragut,"2088","1352",62.000000000000000,"429",167.000000000000000,"67596","754",,"1745",,,,,"53578","1492",,-1.000000000000000,-0.317322219000000,1.034871232000000,-0.207379135000000,0.978779841000000,"0",-2.502767190000000,-1.314599660000000,-2.129432860000000,-2.870660710000000,"0","0","0","0"
"36047083600",East Flatbush-Farragut,"2300","1419",14.000000000000000,"587",289.000000000000000,"46023","702",,"2017",,,,,"68603","1438",,-1.000000000000000,-0.604494674000000,0.625628524000000,0.490624253000000,1.048433048000000,"0",-2.542774530000000,-1.305875560000000,-2.086254360000000,-2.814891840000000,"0","0","0","0"
"36047083800",East Flatbush-Farragut,"2550","1631",56.000000000000000,"579",359.000000000000000,"58184","733",,"2073",,,,,"77549","1346",,-0.670508580000000,-0.546139317000000,0.493939186000000,0.332823457000000,0.836289222000000,"0",-1.373713970000000,-0.657561630000000,-1.418548360000000,-2.172148210000000,"0","0","0","0"
"36047084000",East Flatbush-Farragut,"2448","1644",123.000000000000000,"552",344.000000000000000,"52313","730",,"2520",,,,,"60625","1380",,-0.557723577000000,-0.455167357000000,-0.220598007000000,0.158889760000000,0.890410959000000,"0",-1.989958190000000,-0.983716780000000,-1.745565430000000,-2.503131190000000,"0","0","0","0"
"36047084600",Rugby-Remsen Village,"2151","1429",72.000000000000000,"500",262.000000000000000,"50833","824",,"2023",,,,,"54153","1425",,0.698282254000000,-0.554982699000000,0.339236188000000,0.065311904000000,0.729368932000000,"0",-1.211124890000000,-0.369654380000000,-1.138113820000000,-1.882692580000000,"0","0","0","0"
"36047084800",Rugby-Remsen Village,"1806","1266",5.000000000000000,"304",270.000000000000000,"53125","663",,"1701",,,,,"78125","1547",,0.061728395000000,-0.135767660000000,0.462825789000000,0.470588235000000,1.333333333000000,"0",0.005793700000000,0.480836400000000,-0.263925620000000,-1.038413680000000,"0","0","0","0"
"36047085000",East Flatbush-Farragut,"1434","895",25.000000000000000,"372",209.000000000000000,"58889","856",,"1489",,,,,"66333","1392",,-0.807387508000000,-0.542730923000000,-0.036937542000000,0.126407309000000,0.626168224000000,"0",-2.388647920000000,-1.087504170000000,-1.864379520000000,-2.589299660000000,"0","0","0","0"
"36047085400",East Flatbush-Farragut,"2273","1412",113.000000000000000,"406",280.000000000000000,"58750","664",,"1966",,,,,"59531","1375",,0.012914232000000,-0.391467760000000,0.614487356000000,0.013293617000000,1.070783133000000,"0",-0.778627220000000,0.035295800000000,-0.716284150000000,-1.441945730000000,"0","0","0","0"
"36047085600",East Flatbush-Farragut,"3835","2451",51.000000000000000,"967",326.000000000000000,"37333","661",,"3384",,,,,"61957","1403",,1.910959301000000,-0.385813403000000,0.797247785000000,0.659577318000000,1.122541604000000,"0",0.357033400000000,1.087860500000000,0.307137600000000,-0.451205780000000,"0","0","0","0"
"36047085800",East Flatbush-Farragut,"2334","1505",8.000000000000000,"445",227.000000000000000,"47414","660",,"2107",,,,,"61721","1488",,6.892619839000000,-0.359550562000000,0.376130331000000,0.301746320000000,1.254545455000000,"0",0.237756600000000,0.811720300000000,0.043058400000000,-0.736736700000000,"0","0","0","0"
"36047086000",East Flatbush-Farragut,"3774","2396",57.000000000000000,"881",333.000000000000000,"45405","717",,"3627",,,,,"63241","1381",,-0.799196088000000,-0.447374606000000,0.646723647000000,0.392820174000000,0.926080893000000,"0",-1.155894030000000,-0.104710890000000,-0.881999600000000,-1.620899470000000,"0","0","0","0"
"36047086200",Rugby-Remsen Village,"3422","2090",18.000000000000000,"653",237.000000000000000,"31151","710",,"2821",,,,,"46250","1306",,8.165229035999999,-0.305645202000000,1.344196704000000,0.484703541000000,0.839436620000000,"0",0.979337000000000,1.206552100000000,0.460149100000000,-0.344571910000000,"0","0","0","0"
"36047086400",Rugby-Remsen Village,"2107","1356",19.000000000000000,"508",158.000000000000000,"40357","834",,"2343",,,,,"49265","1176",,-0.432037199000000,-0.464546765000000,0.872539803000000,0.220729985000000,0.410071942000000,"0",-1.074242120000000,0.136684200000000,-0.630454600000000,-1.370446460000000,"0","0","0","0"
"36047086600",Rugby-Remsen Village,"3215","2040",31.000000000000000,"705",330.000000000000000,"50491","708",,"3145",,,,,"53032","1273",,2.759269706000000,-0.597009776000000,0.781206340000000,0.050325801000000,0.798022599000000,"0",-0.645659900000000,0.320853200000000,-0.437317850000000,-1.163427190000000,"0","0","0","0"
"36047086800",Rugby-Remsen Village,"3438","2149",31.000000000000000,"755",249.000000000000000,"37216","723",,"3413",,,,,"46318","1323",,2.834333620000000,-0.423723085000000,0.889239937000000,0.244572227000000,0.829875519000000,"0",-0.005826810000000,0.637279300000000,-0.118152870000000,-0.912768900000000,"0","0","0","0"
"36047087000",East Flatbush-Farragut,"3110","1961",51.000000000000000,"689",249.000000000000000,"33600","685",,"3125",,,,,"43952","1299",,1.497756863000000,-0.477218462000000,0.974412851000000,0.308095238000000,0.896350365000000,"0",-0.124720620000000,0.630860200000000,-0.177114920000000,-1.016743600000000,"0","0","0","0"
"36047087200",East Flatbush-Farragut,"3733","2600",53.000000000000000,"934",499.000000000000000,"49511","735",,"3130",,,,,"55902","1426",,4.580710109000000,-0.316075008000000,0.235673263000000,0.129082426000000,0.940136054000000,"0",-0.257230970000000,0.463917500000000,-0.326671140000000,-1.145264200000000,"0","0","0","0"
"36047087401",Prospect Lefferts Gardens-Wingate,"3220","2037",181.000000000000000,"549",264.000000000000000,"39750","644",,"3759",,,,,"44250","1257",,0.452925502000000,-0.377161116000000,1.699621917000000,0.113207547000000,0.951863354000000,"0",0.049751500000000,0.995215500000000,0.197009300000000,-0.561193950000000,"0","0","0","0"
"36047087600",Prospect Lefferts Gardens-Wingate,"1802","1072",344.000000000000000,"359",276.000000000000000,"32656","756",,"1709",,,,,"43625","1138",,0.082004300000000,-0.122873987000000,0.382968258000000,0.335895394000000,0.505291005000000,"0",-0.539584790000000,0.399252000000000,-0.393963930000000,-1.158943370000000,"0","0","0","0"
"36047087800",Prospect Lefferts Gardens-Wingate,"3198","2196",246.000000000000000,"586",255.000000000000000,"35109","643",,"2647",,,,,"43721","1343",,-0.769172648000000,-0.348763685000000,0.302917843000000,0.245293230000000,1.088646967000000,"0",-1.278647570000000,-0.194265690000000,-1.021745430000000,-1.817773110000000,"0","0","0","0"
"36047088000",Prospect Lefferts Gardens-Wingate,"2688","1779",14.000000000000000,"510",270.000000000000000,"50703","581",,"2725",,,,,"49000","1155",,15.205504590000000,-0.302352941000000,0.654996942000000,-0.033587756000000,0.987951807000000,"0",0.361867200000000,0.980834300000000,0.202613900000000,-0.588345820000000,"0","0","0","0"
"36047088200",Rugby-Remsen Village,"6700","3979",28.000000000000000,"1449",592.000000000000000,"33040","698",,"6353",,,,,"44623","1166",,11.806098360000000,-0.387081219000000,0.790359736000000,0.350575061000000,0.670487106000000,"0",0.469976500000000,1.159718700000000,0.424175000000000,-0.306574050000000,"0","0","0","0"
"36047088400",Rugby-Remsen Village,"5158","3080",5.000000000000000,"1277",257.000000000000000,"26931","749",,"4401",,,,,"48664","1335",,20.564917059999999,-0.485942986000000,1.841089353000000,0.806988229000000,0.782376502000000,"0",1.443006000000000,2.046239600000000,1.253539200000000,0.422789400000000,"0","0","0","0"
"36047088600",Rugby-Remsen Village,"4650","2711",22.000000000000000,"1128",268.000000000000000,"32055","689",,"4089",,,,,"35196","1253",,10.733809109999999,-0.467485418000000,1.541720962000000,0.097987833000000,0.818577649000000,"0",0.550119600000000,1.255051900000000,0.499310400000000,-0.261682140000000,"0","0","0","0"
"36047088800",Rugby-Remsen Village,"4124","2532",9.000000000000000,"881",270.000000000000000,"31951","690",,"4086",,,,,"60435","1371",,3.597922445000000,-0.390873740000000,1.444749007000000,0.891490094000000,0.986956522000000,"0",0.984030500000000,1.336347800000000,0.616846400000000,-0.157372060000000,"0","0","0","0"
"36047089000",Rugby-Remsen Village,"6566","3978",163.000000000000000,"1414",321.000000000000000,"24135","643",,"5912",,,,,"37746","1297",,2.658921856000000,-0.490351894000000,1.712548320000000,0.563952766000000,1.017107309000000,"0",0.637114700000000,1.202870600000000,0.477909100000000,-0.240160020000000,"0","0","0","0"
"36047089200",Brownsville,"3930","2316",23.000000000000000,"925",225.000000000000000,"24556","686",,"3265",,,,,"27217","1141",,9.309740995000000,-0.561358553000000,1.295007657000000,0.108364554000000,0.663265306000000,"0",0.120504900000000,1.133967700000000,0.362116900000000,-0.376725260000000,"0","0","0","0"
"36047089400",Brownsville,"3746","2031",30.000000000000000,"990",168.000000000000000,"35405","719",,"3254",,,,,"43795","1603",,5.792071297000000,-0.554265147000000,1.891701057000000,0.236972179000000,1.229485396000000,"0",0.637471700000000,1.382629700000000,0.631782600000000,-0.130770770000000,"0","0","0","0"
"36047089600",Brownsville,"3654","2052",37.000000000000000,"803",240.000000000000000,"31571","674",,"3160",,,,,"37955","1266",,5.531696887000000,-0.523689645000000,0.512863924000000,0.202210890000000,0.878338279000000,"0",-0.267953050000000,0.682262600000000,-0.094477510000000,-0.858373390000000,"0","0","0","0"
"36047089800",Brownsville,"1530","880",10.000000000000000,"431",74.000000000000000,"46595","726",,"1820",,,,,"52206","1487",,7.910989011000000,-0.516483516000000,1.771903772000000,0.120420646000000,1.048209366000000,"0",0.581483900000000,1.310522700000000,0.563403800000000,-0.195690590000000,"0","0","0","0"
"36047090000",Brownsville,"5520","2817",19.000000000000000,"1270",97.000000000000000,"20167","384",,"3912",,,,,"23685","887",,20.685502100000001,-0.536192696000000,4.004111062000000,0.174443398000000,1.309895833000000,"0",1.749063400000000,2.161282200000000,1.412645200000000,0.663103600000000,"0","0","0","0"
"36047090200",Brownsville,"4884","2363",27.000000000000000,"960",234.000000000000000,"21005","355",,"3309",,,,,"36583","621",,25.294214430000000,-0.456976554000000,0.949043401000000,0.741632945000000,0.749295775000000,"0",1.065783000000000,1.733414000000000,0.987640400000000,0.212358300000000,"0","0","0","0"
"36047090600",Brownsville,"3984","1853",21.000000000000000,"823",60.000000000000000,"12570","256",,"3295",,,,,"15017","440",,20.591155430000001,-0.436949463000000,1.196540212000000,0.194669849000000,0.718750000000000,"0",0.714337100000000,1.698101800000000,0.938800300000000,0.184390300000000,"0","0","0","1"
"36047090800",Brownsville,"3689","2112",24.000000000000000,"696",78.000000000000000,"13495","274",,"5992",,,,,"9740","538",,25.652696649999999,0.020947470000000,0.981143662000000,-0.278251204000000,0.963503650000000,"0",0.795718400000000,1.797838600000000,1.039654100000000,0.287113000000000,"0","1","1","1"
"36047091000",Brownsville,"5642","2999",3.000000000000000,"1084",36.000000000000000,"12019","195",,"4196",,,,,"11585","397",,195.761836700000003,-0.603734579000000,8.188195106000000,-0.036109493000000,1.035897436000000,"0",2.830984900000000,3.143954400000000,2.398915800000000,1.587159500000000,"0","0","0","1"
"36047091200",Brownsville,"7340","3327",69.000000000000000,"1506",35.000000000000000,"11577","247",,"5589",,,,,"15256","551",,11.390643109999999,-0.400770865000000,12.395598500000000,0.317785264000000,1.230769231000000,"0",3.061119600000000,3.135781700000000,2.390274500000000,1.561325800000000,"0","0","0","0"
"36047091600",Brownsville,"4073","2105",29.000000000000000,"870",190.000000000000000,"22618","626",,"3481",,,,,"18320","837",,11.668991269999999,-0.473136600000000,0.213173770000000,-0.190025643000000,0.337060703000000,"0",-0.933443960000000,0.461391600000000,-0.320269330000000,-1.061290280000000,"0","0","0","0"
"36047091800",Brownsville,"2882","1604",7.000000000000000,"532",165.000000000000000,"25132","310",,"2250",,,,,"19634","594",,31.388190479999999,-0.205370092000000,1.227970370000000,-0.218764921000000,0.916129032000000,"0",0.832469400000000,1.734639800000000,0.942978200000000,0.215352700000000,"0","0","0","0"
"36047092000",Brownsville,"3048","1590",3.000000000000000,"570",185.000000000000000,"35357","332",,"2523",,,,,"28424","1203",,33.631787549999999,-0.407388865000000,0.253796960000000,-0.196085641000000,2.623493976000000,"0",0.486633100000000,1.315849400000000,0.517861300000000,-0.255293110000000,"0","0","0","0"
"36047092200",Brownsville,"2709","1877",1.000000000000000,"537",272.000000000000000,"38875","573",,"2537",,,,,"42949","1105",,160.237288100000001,-0.261527530000000,-0.132415254000000,0.104797428000000,0.928446771000000,"0",0.668415900000000,1.197560500000000,0.466315500000000,-0.306783490000000,"0","0","0","0"
"36047092400",Brownsville,"2507","1221",6.500000000000000,"477",68.000000000000000,"34435","675",,"2653",,,,,"28509","900",,12.956449879999999,-0.513715338000000,1.695938006000000,-0.172092348000000,0.333333333000000,"0",-0.003588410000000,1.099593500000000,0.341463800000000,-0.403847340000000,"0","0","0","0"
"36047092800",Rugby-Remsen Village,"2850","1834",63.000000000000000,"695",394.000000000000000,"47083","755",,"3022",,,,,"58171","1392",,0.047871167000000,-0.469086650000000,0.488828120000000,0.235499012000000,0.843708609000000,"0",-0.869397260000000,0.257117900000000,-0.561360560000000,-1.324112840000000,"0","0","0","0"
"36047093000",Rugby-Remsen Village,"2793","1866",39.000000000000000,"583",330.000000000000000,"39479","819",,"3068",,,,,"75489","1249",,-0.579831511000000,-0.376137454000000,0.911766623000000,0.912130500000000,0.525030525000000,"0",-0.423244660000000,0.496769600000000,-0.324884830000000,-1.154551630000000,"0","0","0","0"
"36047093200",East Flatbush-Farragut,"1496","953",55.000000000000000,"289",163.000000000000000,"57828","708",,"1124",,,,,"66250","1000",,-0.153024911000000,-0.357500400000000,1.645590900000000,0.145638791000000,0.412429379000000,"0",-0.404161720000000,0.025441800000000,-0.685972050000000,-1.421406640000000,"0","0","0","0"
"36047093400",Rugby-Remsen Village,"2335","1586",71.000000000000000,"430",215.000000000000000,"36629","760",,"2464",,,,,"72727","1148",,0.081117386000000,-0.384772350000000,2.089767064000000,0.985503290000000,0.510526316000000,"0",0.528899500000000,1.066259300000000,0.296923900000000,-0.498957160000000,"0","0","0","0"
"36047093600",Rugby-Remsen Village,"1843","1242",17.000000000000000,"415",242.000000000000000,"51932","718",,"1692",,,,,"63929","1486",,-0.167049089000000,-0.458754166000000,0.894923607000000,0.231013633000000,1.069637883000000,"0",-0.553432140000000,0.386500000000000,-0.411527940000000,-1.194793430000000,"0","0","0","0"
"36047093800",Rugby-Remsen Village,"2716","1706",8.000000000000000,"518",279.000000000000000,"39189","754",,"2476",,,,,"75357","1388",,1.468093700000000,-0.095502149000000,1.079843197000000,0.922912042000000,0.840848806000000,"0",0.893321700000000,1.257817000000000,0.504364700000000,-0.280534950000000,"0","0","0","0"
"36047094401",Flatlands,"3250","2019",51.000000000000000,"743",423.000000000000000,"51947","836",,"3534",,,,,"82986","1453",,0.640922356000000,-0.311816913000000,0.341410225000000,0.597512850000000,0.738038278000000,"0",-0.320336230000000,0.290490000000000,-0.462365470000000,-1.241694180000000,"0","0","0","0"
"36047094402",Flatlands,"2821","1722",456.000000000000000,"475",140.000000000000000,"19737","336",,"3248",,,,,"23920","521",,-0.403834884000000,-0.226506352000000,-0.044612069000000,0.211936971000000,0.550595238000000,"0",-1.415614580000000,-0.406575810000000,-1.213231740000000,-1.991425140000000,"0","0","0","0"
"36047094600",Rugby-Remsen Village,"2061","1408",42.000000000000000,"538",352.000000000000000,"54948","772",,"1947",,,,,"66750","1456",,-0.067466432000000,-0.482494277000000,0.127718343000000,0.214784888000000,0.886010363000000,"0",-1.267736710000000,-0.121396940000000,-0.888471280000000,-1.608101850000000,"0","0","0","0"
"36047095000",Canarsie,"3182","1886",216.000000000000000,"727",385.000000000000000,"51086","821",,"2751",,,,,"79345","1561",,0.242349583000000,-0.411561233000000,0.679425191000000,0.553165251000000,0.901339829000000,"0",-0.267494040000000,0.231498700000000,-0.490590270000000,-1.211744060000000,"1","0","0","0"
"36047095400",Canarsie,"4742","2943",399.000000000000000,"1116",474.000000000000000,"42560","891",,"4289",,,,,"78386","1589",,-0.933496600000000,-0.408513151000000,0.702746600000000,0.841776316000000,0.783389450000000,"0",-1.185005730000000,-0.288616190000000,-1.132082710000000,-1.941767020000000,"1","0","0","1"
"36047095600",Canarsie,"3966","2340",687.000000000000000,"819",504.000000000000000,"52000","927",,"4507",,,,,"67500","1751",,-0.456906917000000,-0.425021395000000,0.342644247000000,0.298076923000000,0.888888889000000,"0",-1.085461070000000,-0.331316800000000,-1.041986150000000,-1.754015700000000,"1","0","1","1"
"36047095800",Canarsie,"3343","2159",643.000000000000000,"626",503.000000000000000,"55929","868",,"3345",,,,,"61128","1642",,-0.754423747000000,-0.268981409000000,0.436516328000000,0.092957142000000,0.891705069000000,"0",-1.265232760000000,-0.356580700000000,-1.148109550000000,-1.906394040000000,"1","0","1","1"
"36047096200",Canarsie,"1687","964",317.000000000000000,"324",95.000000000000000,"41653","932",,"1838",,,,,"67024","1560",,-0.727831308000000,-0.326589557000000,1.763197984000000,0.609103786000000,0.673819742000000,"0",-0.190772500000000,0.551558900000000,-0.244325730000000,-1.061863820000000,"0","0","0","1"
"36047096400",Canarsie,"2146","1326",496.000000000000000,"393",205.000000000000000,"51389","928",,"1978",,,,,"64833","1483",,-0.796574823000000,-0.222161332000000,1.127529655000000,0.261612407000000,0.598060345000000,,-0.790804460000000,0.039756200000000,-0.727914680000000,-1.472661890000000,"1","1","1","1"
"36047096600",Canarsie,"2114","1327",476.000000000000000,"387",239.000000000000000,"51779","901",,"2634",,,,,"67667","1475",,-0.870170620000000,-0.021046580000000,0.316368188000000,0.306842542000000,0.637069922000000,,-1.234635080000000,-0.344154140000000,-1.047122730000000,-1.752018200000000,"1","0","1","1"
"36047096800",Canarsie,"1380","753",237.000000000000000,"329",66.000000000000000,"46518","1031",,"1713",,,,,"93347","1522",,-0.677078484000000,-0.436162228000000,2.808310779000000,1.006685584000000,0.476236663000000,,0.225508500000000,0.714981100000000,-0.000380990000000,-0.742542780000000,"1","0","1","1"
"36047097000",Canarsie,"2035","1273",341.000000000000000,"460",142.000000000000000,"38424","776",,"2868",,,,,"85221","1543",,-0.458991317000000,-0.444205931000000,1.463450508000000,1.217910681000000,0.988402062000000,"0",0.268266100000000,0.881912000000000,0.103113200000000,-0.674670360000000,"1","0","0","1"
"36047097400",Canarsie,"2671","2026",610.000000000000000,"469",337.000000000000000,"53203","638",,"2743",,,,,"64099","1610",,-0.366263455000000,-0.267692059000000,0.071993345000000,0.204800481000000,1.523510972000000,"0",-0.884394580000000,0.048569900000000,-0.694579500000000,-1.420699510000000,"0","1","1","1"
"36047098200",Canarsie,"4685","2373",57.000000000000000,"1022",99.000000000000000,"17009","289",,"4532",,,,,"20751","534",,3.914893699000000,-0.529160974000000,0.858679469000000,0.220001176000000,0.847750865000000,"0",-0.142113600000000,0.443719600000000,-0.288655410000000,-1.044411040000000,"0","0","1","1"
"36047098400",Canarsie,"2158","1335",66.000000000000000,"431",196.000000000000000,"56090","871",,"1998",,,,,"71875","1685",,1.585646252000000,-0.547319942000000,0.790949112000000,0.281422713000000,0.934557979000000,,-0.374421420000000,0.279613900000000,-0.493955540000000,-1.274245040000000,"1","1","1","0"
"36047098600",Canarsie,"3072","1954",103.000000000000000,"664",493.000000000000000,"53646","882",,"2856",,,,,"73654","1535",,-0.164559027000000,-0.246790734000000,0.457446265000000,0.372963501000000,0.740362812000000,,-0.566114890000000,0.117708500000000,-0.616377180000000,-1.358149410000000,"1","0","1","1"
"36047098800",Canarsie,"3038","2118",497.000000000000000,"683",371.000000000000000,"47981","788",,"3365",,,,,"75339","1597",,-0.534964318000000,-0.385324338000000,0.878650929000000,0.570184031000000,1.026649746000000,"0",-0.396663720000000,0.259415800000000,-0.479399730000000,-1.230462910000000,"1","0","1","1"
